"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"F2",0.310783753162747,0.000993181155343988,0.0456089607393469,0.228834199718327,0.27857178418126,0.308901655040307,0.341099117285404,0.402987378149973,2108.83893601174,1.00104144870064
"F3",0.669354949568718,0.00105339084323901,0.0416093423430459,0.594392585549309,0.639798584060561,0.667904156322318,0.696847875587665,0.754522306479563,1560.28030112561,1.00152066314912
"F4",1.96280766338396,0.00229479822150666,0.0596251606105541,1.8450793673576,1.92274087212447,1.96322844778139,2.00220381350375,2.08266864594625,675.103119136513,1.00370580989094
"F5",3.8660412624968,0.00440854490662823,0.119894489067438,3.63332850311921,3.78413766696578,3.86538561176442,3.94567621601616,4.10030289589368,739.618736692247,1.00167263603951
"F6",5.88206227655866,0.00646476395786928,0.159294666875235,5.56485279802194,5.77429695975302,5.88356753351268,5.99211940168998,6.18046366039096,607.151576552737,1.00212713776296
"Q1",2.07295951657035,0.00280336524103665,0.0775027132374073,1.92186228908692,2.02070015201272,2.07022462658309,2.12454554706604,2.22731443340709,764.318629010423,1.00212606474876
"Q2",3.61906413162981,0.00437724797142366,0.117267436512853,3.39929365452751,3.53707051816005,3.61427437486388,3.69752542987264,3.8570368884267,717.715892102276,1.00186981266909
"Q3",4.89262056085678,0.0054412677468022,0.163072129270765,4.60570158916868,4.77826612246032,4.87885000455837,4.99627228963094,5.23406684513411,898.171541980905,1.00214280095783
"Q4",8.42268829160087,0.00958337315393967,0.257308706612539,7.91785758711893,8.24136825507516,8.41745181415909,8.6036887580458,8.92402216290174,720.89525306123,1.00331669024952
"Q5",10.4548628542523,0.011022433987651,0.316161360311576,9.86289250900156,10.2284197105825,10.447220190466,10.6814550734738,11.059332203145,822.739919538041,1.00184766835525
"Q6",11.5697236119026,0.0134733554928728,0.504680582630132,10.6373081237201,11.21988218941,11.5564023345237,11.9101525538978,12.5871106815527,1403.07747989622,0.999970173734189
"Q7",16.2300501479429,0.0114143883758275,0.4150501715142,15.6131811083614,15.9220699152601,16.1674833463798,16.4848681361167,17.1554310643852,1322.19619969757,1.00260546874018
"V1",0.0580809747975171,0.00042716931166476,0.0182396252822276,0.0206838729057664,0.0454391934298948,0.0591889700977452,0.0715274376193743,0.0893190147164982,1823.18917620099,1.00010131150545
"V2",0.221408848887183,0.000811219730946666,0.0367355372162275,0.154177308074365,0.195537258513537,0.220459554616449,0.245491829297177,0.296241010932766,2050.6700096096,1.0003031888011
"V3",0.580526493744304,0.00106994405834727,0.0404759786822614,0.516594915997134,0.551392718430996,0.5762062896279,0.603776309173023,0.676469087626403,1431.10854324689,1.00017352993182
"V4",1.15088761707797,0.0012622537709786,0.0555421046252668,1.04539228726024,1.11264749076583,1.14809567687337,1.18761540740688,1.26548096323617,1936.20488165058,1.00037065220393
"binge",5.5488448624223,0.00552056704370529,0.222035794611268,5.18946904811784,5.38182676273964,5.52643600232854,5.68705457651886,6.03572586112472,1617.62782751301,1.00073196529173
"sigma",9.20291626271559,0.00128696194742795,0.063084777469385,9.08096226663879,9.16028598797491,9.20235991078212,9.2452224449794,9.32678791020248,2402.80063969251,0.999851684054302
