"threshold","specificity","sensitivity"
-Inf,0,1
1.15971251439539,0.0981137387387387,1
1.47181213051823,0.119650900900901,1
1.70442672744722,0.123310810810811,1
1.85215845489443,0.12401463963964,1
2.10576220729367,0.220533033033033,0.998114985862394
2.31238217850288,0.220626876876877,0.998114985862394
2.31747023992322,0.220673798798799,0.998114985862394
2.49275297504798,0.231137387387387,0.997172478793591
2.80485259117083,0.244791666666667,0.995287464655985
2.96268731285988,0.253049924924925,0.995287464655985
3.05841611324376,0.289695945945946,0.994344957587182
3.18519891554702,0.295608108108108,0.994344957587182
3.43880266794626,0.315831456456456,0.994344957587182
3.64542263915547,0.319209834834835,0.994344957587182
3.72374365642994,0.319866741741742,0.994344957587182
3.81201074856046,0.319913663663664,0.994344957587182
3.96260136276392,0.325309684684685,0.994344957587182
4.20745172744722,0.326623498498498,0.994344957587182
4.36671412667946,0.36158033033033,0.993402450518379
4.43270297504798,0.362706456456456,0.993402450518379
4.45009631477927,0.364301801801802,0.993402450518379
4.58698211132438,0.453781906906907,0.987747408105561
4.81815478886756,0.456221846846847,0.987747408105561
4.96588651631478,0.459787912912913,0.987747408105561
5.0739877159309,0.463166291291291,0.987747408105561
5.14505120921305,0.465183933933934,0.987747408105561
5.29055376199616,0.481090465465465,0.986804901036758
5.42611023992323,0.482826576576577,0.984919886899152
5.59046070057582,0.483295795795796,0.984919886899152
5.76718535508637,0.4878003003003,0.984919886899152
5.88187882917466,0.517595720720721,0.984919886899152
5.99464019193858,0.51783033033033,0.984919886899152
6.05373285988484,0.51783033033033,0.983977379830349
6.50406894433781,0.525056306306306,0.983977379830349
6.92573880998081,0.526651651651652,0.983034872761546
7.12646172744722,0.536786786786787,0.983034872761546
7.32768065259117,0.539273648648649,0.983034872761546
7.43681074856046,0.539883633633634,0.982092365692743
7.54044155470249,0.549268018018018,0.980207351555137
7.55783489443378,0.590137012012012,0.974552309142319
7.90593570057582,0.599756006006006,0.970782280867106
8.42143900191939,0.599943693693694,0.970782280867106
8.59665282149712,0.631381381381381,0.964184731385485
8.7339185412668,0.631475225225225,0.964184731385485
8.87712414587332,0.631569069069069,0.964184731385485
8.9728529462572,0.672672672672673,0.952874646559849
9.07758448176584,0.672907282282282,0.952874646559849
9.10836825335893,0.678162537537538,0.951932139491046
9.14504863723608,0.679757882882883,0.951932139491046
9.36786861804223,0.680039414414414,0.950989632422243
9.57448858925144,0.680227102102102,0.95004712535344
9.75441054702495,0.680274024024024,0.95004712535344
9.95035266794626,0.69214527027027,0.947219604147031
10.1085673128599,0.6996996996997,0.945334590009425
10.4069071017274,0.700262762762763,0.945334590009425
10.6161015547025,0.70045045045045,0.945334590009425
