"threshold","specificity","sensitivity"
-Inf,0,1
1.15971251439539,0.119951674145668,0.998797836104989
1.47181213051823,0.146300770912438,0.99859747545582
1.70442672744722,0.150788171671844,0.99859747545582
1.85215845489443,0.151651133356346,0.99859747545582
2.10576220729367,0.269761822575078,0.997395311560809
2.31238217850288,0.269876884133011,0.997395311560809
2.31747023992322,0.269934414911978,0.997395311560809
2.49275297504798,0.282706247842596,0.996994590262473
2.80485259117083,0.299217581406052,0.995792426367461
2.96268731285988,0.3091704061673,0.995191344419956
3.05841611324376,0.353469105971695,0.992787016629934
3.18519891554702,0.360660453342538,0.992586655980765
3.43880266794626,0.385111034403406,0.991384492085754
3.64542263915547,0.389195719710045,0.991184131436586
3.72374365642994,0.389943619836613,0.990983770787417
3.81201074856046,0.390001150615579,0.990983770787417
3.96260136276392,0.396444597859855,0.990382688839912
4.20745172744722,0.397997928891957,0.990182328190743
4.36671412667946,0.439995397537683,0.986976557804047
4.43270297504798,0.441376136232885,0.986976557804047
4.45009631477927,0.443274651938787,0.986776197154879
4.58698211132438,0.550454493153837,0.976758164696454
4.81815478886756,0.553446093660108,0.976758164696454
4.96588651631478,0.557760902082614,0.976557804047285
5.0739877159309,0.561672995052353,0.975756361450611
5.14505120921305,0.564146818547923,0.975756361450611
5.29055376199616,0.582499137038315,0.971548787818073
5.42611023992323,0.584570245081118,0.970947705870567
5.59046070057582,0.585145552870786,0.970947705870567
5.76718535508637,0.590265792198826,0.969545181326387
5.88187882917466,0.625302036589575,0.964335804448006
5.99464019193858,0.625589690484409,0.964335804448006
6.05373285988484,0.625589690484409,0.964135443798838
6.50406894433781,0.633701530318721,0.961530755359647
6.92573880998081,0.635542515245656,0.960929673412142
7.12646172744722,0.647393855712806,0.958926066920457
7.32768065259117,0.650212863882177,0.958124624323783
7.43681074856046,0.650903233229778,0.957723903025446
7.54044155470249,0.661603958117593,0.95451813263875
7.55783489443378,0.707225865838223,0.937687838108595
7.90593570057582,0.717696467610171,0.932278100581046
8.42143900191939,0.717869059947072,0.932077739931877
8.59665282149712,0.751639627200552,0.914045281506712
8.7339185412668,0.751754688758486,0.914045281506712
8.87712414587332,0.751812219537453,0.913844920857544
8.9728529462572,0.796168450120815,0.890402724904829
9.07758448176584,0.796398573236682,0.89020236425566
9.10836825335893,0.802324243470257,0.888198757763975
9.14504863723608,0.803992636060292,0.887196954518133
9.36786861804223,0.804337820734093,0.886996593868964
9.57448858925144,0.80456794384996,0.886796233219796
9.75441054702495,0.804625474628927,0.886796233219796
9.95035266794626,0.816361753538143,0.876377479463033
10.1085673128599,0.823035323898286,0.866960528952114
10.4069071017274,0.823610631687953,0.866559807653777
10.6161015547025,0.823783224024853,0.866359447004608
10.8616417466411,0.84524220457945,0.841314365858545
11.074117159309,0.84541479691635,0.841314365858545
11.1967574088292,0.848578989759521,0.84071328391104
11.4844511804223,0.857898975952134,0.819074333800841
11.6716639443378,0.858876999194569,0.816068924063314
11.694429462572,0.86647106201818,0.812262071729112
11.7118228023033,0.870498216545852,0.805650170306552
11.8073783301344,0.871936486020021,0.803045481867361
12.4493111996161,0.872684386146588,0.802244039270687
13.0413152111324,0.874525371073524,0.796834301743138
13.0866714587332,0.885111034403406,0.772791023842917
13.1647541266795,0.91422160856058,0.718693648567421
13.2567466026871,0.918939132435853,0.712682829092366
13.4770037236084,0.919687032562421,0.709076337407333
14.0515314779271,0.922218386836958,0.704868763774795
14.5997306621881,0.929352203428834,0.689641354437988
14.7953539443378,0.932746519387873,0.681226207172911
14.8966585796545,0.939420089748015,0.661190142256061
15.4195932821497,0.945460821539524,0.636545782408335
16.0040669481766,0.947244275687493,0.63313965137247
16.1758527639155,0.94747439880336,0.632538569424965
16.2202375527831,0.949085260614429,0.626127028651573
16.276185940499,0.949085260614429,0.625726307353236
16.7736730518234,0.953802784489702,0.595471849328792
17.3581467178503,0.962029685881947,0.558004407934282
17.5271798368522,0.962950178345415,0.556000801442597
17.7008712955854,0.963122770682315,0.555800440793428
17.9623566410749,0.963985732366816,0.545181326387498
18.5105558253359,0.967092394431021,0.520937687838109
19.0950294913628,0.974571395696698,0.4618312963334
19.30786743762,0.976067195949833,0.456822280104188
19.6604884740883,0.976239788286733,0.456020837507514
20.1595270057582,0.976527442181567,0.452213985173312
20.8260472360845,0.978023242434703,0.441194149469044
21.7723394241843,0.978828673340237,0.431376477659788
22.6382945681382,0.981475089172707,0.403125626127029
23.0580641266795,0.984294097342078,0.367060709276698
23.247156890595,0.985214589805546,0.359246643959126
23.4344013339731,0.98832125186975,0.316369465037067
23.4787861228407,0.988493844206651,0.316169104387898
23.9336732533589,0.989011621217351,0.30655179322781
24.5783490307102,0.99062248302842,0.27449408936085
25.4686928310941,0.990680013807387,0.27309156481667
26.3590366314779,0.991600506270855,0.24904828691645
26.9007504318618,0.991773098607755,0.24764576237227
28.2769955278311,0.992405937176389,0.219194550190343
29.8094709021113,0.992520998734323,0.219194550190343
30.4759911324376,0.993729145092625,0.183129633340012
30.6876242322457,0.993844206650558,0.182929272690844
30.761304193858,0.994419514440225,0.167100781406532
31.470080537428,0.994707168335059,0.161490683229814
32.2867443761996,0.99505235300886,0.153075535964737
32.5673890403071,0.995627660798527,0.151873372069726
32.7032301946806,0.995800253135427,0.151873372069726
33.3129293309569,0.995857783914394,0.151873372069726
33.974109462572,0.996030376251294,0.145461831296333
34.1223757101727,0.996030376251294,0.145261470647165
34.8824342157938,0.996087907030261,0.145061109997996
35.6813328626268,0.996145437809228,0.145061109997996
35.9030633109405,0.996260499367161,0.145061109997996
36.0850591486153,0.996433091704062,0.144460028050491
36.2064548012065,0.996433091704062,0.144259667401322
36.4112830518234,0.996433091704062,0.142857142857143
37.0778032821497,0.997238522609596,0.128230815467842
37.8180034740883,0.997296053388563,0.128030454818674
38.7083472744722,0.997813830399264,0.10979763574434
39.655512168906,0.99787136117823,0.108795832498497
40.0514416602687,0.997986422736164,0.103987176918453
40.2316156553332,0.998216545852031,0.10038068523342
41.0079040361941,0.998274076630998,0.100180324584252
42.5420025486701,0.998331607409964,0.0995792426367461
43.4439738511105,0.998446668967898,0.0973752754958926
44.1558503290376,0.998619261304798,0.0897615708274895
45.7585866657527,0.998734322862732,0.0889601282308155
47.2893525198794,0.998734322862732,0.088759767581647
47.9182109747738,0.998734322862732,0.0871568823882989
49.297451087195,0.998791853641698,0.0871568823882989
50.7747542994242,0.998906915199632,0.0867561610899619
51.3049992541815,0.998906915199632,0.0865558004407934
51.8290715958322,0.998906915199632,0.0841514726507714
52.1077947600768,0.998906915199632,0.0837507513524344
53.503994858788,0.998964445978599,0.0835503907032659
54.9693801686318,0.998964445978599,0.0817471448607494
56.5377130449685,0.998964445978599,0.0751352434381887
58.0368607101728,0.999021976757565,0.0713283911039872
59.009060134357,0.999079507536532,0.0705269485073132
