"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"F2",0.3479487760969,0.00256057301145488,0.0532720904481922,0.239588457325701,0.312334557307098,0.350111452350488,0.384823046655876,0.448532649471342,432.837770245235,1.00602295241357
"F3",0.836636349105488,0.0321370331387079,0.0592372670116057,0.732865742033218,0.791710093532067,0.834023301408347,0.877112999044319,0.956868702611217,3.39764864489077,1.35056387359336
"F4",2.14945372132456,0.0688097713124914,0.098161410541865,1.97307880632439,2.07883469593072,2.13326196568121,2.2353104857711,2.32341141676143,2.03507937033269,1.93157639252204
"F5",4.0051765426819,0.0236129026120114,0.107639876991867,3.76441122849752,3.94026745560507,4.01368310675024,4.07994411092675,4.18936777372057,20.7801000254756,1.09606812272842
"F6",6.47546218896393,0.143825482972966,0.21982219249511,6.03720650226248,6.31886352633558,6.46643586891462,6.66262524429707,6.83819690611278,2.33599219941685,1.6857853658627
"Q1",2.10518713137179,0.0396049502427699,0.0934528898381576,1.92985202321723,2.03944637182958,2.10134760756469,2.16858618922743,2.29641636624445,5.56783718543925,1.20598665984671
"Q2",3.6367127903658,0.0751446894791052,0.141470206939559,3.39175518966829,3.53259266688989,3.62808866451724,3.73268486254223,3.93226826837553,3.54432378605952,1.35040960644954
"Q3",5.35244524851382,0.342489746944761,0.436382136423229,4.78424050415968,4.99923360195804,5.16456064061808,5.91738232671106,5.98473322343801,1.62344948253766,3.53170639865389
"Q4",8.01618219113801,0.210849889528375,0.326292672628782,7.45345880218395,7.7539555026611,8.02511938613944,8.24530747801998,8.68825072487579,2.39479248570886,1.64210894927517
"Q5",10.2490525342163,0.247077907153915,0.385835060399231,9.6199268112617,9.91852140600088,10.2529379758297,10.522218610079,11.0138736016175,2.43857181449626,1.64743379972233
"Q6",9.82753971091365,0.0318360603667421,0.211207335276279,9.54274983383501,9.66584039439305,9.78159522861848,9.95225488123617,10.3381964057208,44.0128361942655,1.06847831642664
"Q7",16.9210000736729,0.375682472224112,0.61099863006466,15.8969498683314,16.4434820190793,16.8944705418337,17.3346881946697,18.2311101912281,2.64507875102817,1.53628818783442
"V1",0.0642655113865759,0.00138493202919704,0.0191732499698186,0.0229588134804281,0.0515004015541294,0.066262581913315,0.0792878547998791,0.0945080459119898,191.661353256996,1.02394537711135
"V2",0.313360367497876,0.00278642245033671,0.0506926456726948,0.220534741617912,0.27654280552655,0.312477194278161,0.348095878645836,0.41427587238358,330.975612469238,1.0103724477687
"V3",0.755175170994106,0.00449029435137422,0.0735104078534203,0.615119531200459,0.699965411415078,0.754092104288056,0.811766079209563,0.890055968762881,268.00817556231,1.01113374493638
"V4",1.33675266669319,0.00461222396259501,0.0592512447549148,1.21432608479374,1.29715512526007,1.33818742410702,1.37912409851662,1.4480161042399,165.034287030294,1.01460246145681
"binge",5.71563704964019,0.0189341096357821,0.228992269210037,5.30777727035943,5.54892112754972,5.71258591875728,5.8586801123083,6.21147422234243,146.268856617267,1.03311757708538
"sigma",12.1770951328825,0.00351327571405672,0.0786956703317178,12.0164787558559,12.1258779352015,12.178523649508,12.2306360036828,12.3272799676267,501.738250246386,1.011384036859
