"threshold","specificity","sensitivity"
-Inf,0,1
1.5,0.0983923687545861,1
2.5,0.226736041624975,0.997297297297297
3.5,0.392902408111534,0.989189189189189
4.5,0.583816956840771,0.963513513513514
5.5,0.714228537122273,0.913513513513514
6.5,0.810419585084384,0.862162162162162
7.5,0.878326996197719,0.756756756756757
8.5,0.935561336802081,0.635135135135135
9.5,0.976119004736175,0.490540540540541
10.5,0.996131011940498,0.275675675675676
11.5,0.999199519711827,0.114864864864865
Inf,1,0
